starting calculations for phase 1
-0.4000000000, 1.4400000000, maximum iterations reached, time: 10
-0.4000000000, 1.4500000000, -0.2121462634, 19, time: 1
-0.4000000000, 1.4600000000, -0.2132900155, 17, time: 0
-0.4000000000, 1.4700000000, -0.2144679560, 19, time: 0
-0.4000000000, 1.4800000000, -0.2156826653, 18, time: 0
-0.4000000000, 1.4900000000, Maximum iterations reached in field optimization, time: 7
-0.4000000000, 1.5000000000, -0.2182351726, 20, time: 0
got it after reset: -0.4000000000, 1.5100000000, -0.2195811562, time: 4
-0.4000000000, 1.5200000000, Maximum iterations reached in field optimization, time: 7
-0.4000000000, 1.5300000000, maximum iterations reached, time: 5
-0.4000000000, 1.5400000000, maximum iterations reached, time: 2
-0.4000000000, 1.5500000000, maximum iterations reached, time: 5
-0.4000000000, 1.5600000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.5700000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.5800000000, Maximum iterations reached in field optimization, time: 9
-0.4000000000, 1.5900000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.6000000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.6100000000, maximum iterations reached, time: 4
-0.4000000000, 1.6200000000, maximum iterations reached, time: 3
-0.4000000000, 1.6300000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.6400000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.6500000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.6600000000, maximum iterations reached, time: 3
-0.4000000000, 1.6700000000, maximum iterations reached, time: 3
-0.4000000000, 1.6800000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.6900000000, maximum iterations reached, time: 5
-0.4000000000, 1.7000000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.7100000000, Maximum iterations reached in field optimization, time: 8
-0.4000000000, 1.7200000000, maximum iterations reached, time: 5
-0.4000000000, 1.7300000000, Maximum iterations reached in field optimization, time: 7
-0.4000000000, 1.7400000000, maximum iterations reached, time: 8
-0.4000000000, 1.7500000000, maximum iterations reached, time: 2
-0.4000000000, 1.7600000000, Maximum iterations reached in field optimization, time: 6
-0.4000000000, 1.7700000000, Maximum iterations reached in field optimization, time: 6
-0.4000000000, 1.7800000000, Maximum iterations reached in field optimization, time: 7
-0.4000000000, 1.7900000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.8000000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.8100000000, maximum iterations reached, time: 7
-0.4000000000, 1.8200000000, Maximum iterations reached in field optimization, time: 9
-0.4000000000, 1.8300000000, Maximum iterations reached in field optimization, time: 8
-0.4000000000, 1.8400000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.8500000000, Maximum iterations reached in field optimization, time: 6
-0.4000000000, 1.8600000000, maximum iterations reached, time: 3
-0.4000000000, 1.8700000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.8800000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.8900000000, Maximum iterations reached in field optimization, time: 3
-0.4000000000, 1.9000000000, Maximum iterations reached in field optimization, time: 6
-0.4000000000, 1.9100000000, Maximum iterations reached in field optimization, time: 3
